"Subject","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6","RCCA7","RCCA8","RCCA9","RCCA10","RCCA11","RCCA12","RCCA13","RCCA14","RCCA15","RCCA16","RCCA17"
"conn062",-0.968624932767464,2.05191547384759,-2.08052625238839,-0.365926077032189,-1.43585499953267,-0.611976040136639,-0.345771094982085,-0.939206809998795,0.389052353267733,0.417743198599098,-0.270932465210033,0.0701215107345222,-0.479879192476794,0.0262880112172953,-0.0755790070559443,0.51883048761935,-0.279066578923752
"conn065",0.183818686724374,-0.234757128017397,0.204202785543822,-0.248017677412195,-0.280909478179674,0.624389216913564,-0.249845314029793,-0.31142258277071,0.246638017862473,-0.05370989121399,0.0124820069862913,-0.079254206961665,-0.567514254023891,0.337645545225341,0.3296109646489,0.0664848540478601,0.127829697101342
"conn067",-1.25911416018245,0.0670995856548098,-1.55481427890652,0.795293190063441,-1.22185503259052,-0.0895543910536206,0.348516103952343,-0.557996627582711,-0.492463399151731,-0.0749754020010908,-0.561775545926729,0.499193236099662,-0.143248464752987,1.17306133726575,-0.290717050265647,0.329766417599867,0.199857582282968
"conn068",-0.0968775842941543,1.41116556350877,-0.644401097005549,-0.523357528614876,-1.14663428947855,-0.286042261007372,-0.328252215572387,0.0402892486373186,0.627275291580195,0.472813275349676,-0.389051763911618,0.00317670490168946,-0.538335664739351,-0.0344266685366252,0.330718295009985,-0.118198261967753,-0.219749250714389
"conn069",-0.618471309434163,1.08656379234072,-1.07127655761107,-0.326894681294403,-1.1552492438912,-0.726722293156882,0.146644216339846,-0.576755264462413,0.307322647977106,0.335768976852652,-0.062355632768663,0.0351006249058135,-0.372685118841639,-0.062737788287152,0.00549115054226175,0.122403350171317,-0.00639267224458566
"conn072",-0.00785014345872219,0.463099546341684,-0.336750202110848,-0.235384797213471,-0.0353378627601004,0.733094037250606,0.314351203851773,-0.411460838415287,-0.599115839873167,0.788681249955709,0.246956268616217,0.123842443024032,0.100773164591332,0.140978179420526,0.384718699797503,-0.297182429649446,-0.0532965771689141
"conn073",-1.08942575216036,1.823832434716,-0.50287427201649,0.0643346737293284,-0.316694987292182,-0.471545362411808,-0.558495107356138,0.385671742455352,0.806298917708969,0.700388388891854,0.0538108604690725,0.190697615748131,-0.0403566975019664,-0.262078507109928,-0.0672988204686663,0.32091767862836,-0.509605698565157
"conn076",-0.873036361469368,1.59432606166714,-0.90179281602974,-0.890326083634672,-1.25251369287545,-0.285073493795624,0.377707495575648,-0.694364112415519,0.293989308792651,1.17157414653923,-0.19898618432827,0.240794107124241,0.161036417858525,0.0814289930105652,0.00263642360863112,0.00017770614759487,0.37564448773115
"conn077",-1.10594692111173,1.1152341246001,-0.364921372291108,-0.220622223133582,-0.467966548513188,0.194482393077366,-0.249535178264183,-0.0758478945725988,-0.0639828349603554,0.225765572236426,0.131312245445722,0.1090589666151,0.131410471996989,0.629398919235075,0.42210953030276,0.631532560010777,-0.0332584420112018
"conn079",-0.582864288540501,0.546003706615558,-1.29667020061864,-0.388548943717203,-0.821193838862053,-0.329371266505256,0.0326379588957028,-0.752783204373205,0.155730878297372,0.588993034789621,0.130771661977768,0.00287279058825953,-0.208533090292404,-0.00643194697843648,0.257614853651658,0.128146778297473,0.36353331045398
"conn082",-2.86565179993735,1.66169484525795,-3.62687171396574,-0.615214344521691,-0.694077728942144,-1.79465326607224,-1.18773475331854,-1.95760804562782,1.6083199607466,0.516324572629216,-1.51173105444319,-0.904701483338683,-0.0935625839889243,0.385476108590424,-1.41245304775511,-0.153117924872973,-0.331180305109685
"conn158",-1.44225426552805,1.06035481013565,-1.32833818916335,-0.382965730232844,-0.837557326363041,-0.439578346946776,0.0674534637774043,-0.807129379694719,0.242929271674185,0.452403467046095,0.128591634847162,0.0475752484003781,-0.666728236042811,-0.325316068960357,-0.0520585719741842,0.126763852935062,-0.202226119246965
"conn169",-0.902651227092105,1.20972023803138,-0.949862899383183,-1.00617144711376,-0.281926025694727,0.0514019956263481,-0.0333697749916422,-0.865178159791131,-0.177433032508299,0.498293763738111,0.16964029820538,-0.291637103889485,-0.418171449656489,0.126545294945557,0.138796455855078,-0.190817127315839,0.0294996458740358
"conn170",-0.903727762740066,1.32034581306061,-0.955718756485087,0.818871166768683,-0.757605150121446,0.0788494406092102,0.0777578994173239,-0.668714692605049,-0.399429789142861,0.453855626950911,-0.291561320472701,0.367427827562489,-0.294665855299897,0.674343772312518,-0.325439898304441,0.648918433778061,-0.471092368834318
"conn172",-0.758457607967754,-0.166440392044737,-1.26775018562409,0.0769292115049501,-0.167359692139655,-0.0255698044142901,0.250336311002641,0.185890982510602,0.447575195354763,0.3551408135952,-0.00455752366544973,0.469319021458366,-0.20217156624506,0.181560011214681,0.173144321622916,0.0203357543301424,-0.551644362313909
"conn179",-0.499773459551944,2.48297955062224,-1.56667643386888,-0.343844948070634,-1.35225179355538,-0.389367880318497,-0.272063069341647,-0.567385244151103,0.185223522288607,1.20689284802862,-0.635206708577319,0.126709402651863,-0.573832510367995,0.444856998207082,-0.0204898861756915,0.0738482690155759,0.402778188985595
"conn181",-0.631782278086993,0.829018277905835,-1.12972969540563,-0.299595938871189,-1.58537430806175,-0.304017613990452,0.191305897648729,-0.273935738000036,-0.251107090970664,0.584857330538126,-0.139595250243543,-0.259295534778537,-0.514864831753621,0.15535799114436,0.336543163367214,0.0808624394571996,0.257951756921921
"conn182",-0.206648098667622,0.116886468303524,-0.765232528897685,-0.427646097299389,-0.151643651976216,-0.213547940444621,0.303004444795551,-0.220557772455255,0.239865892428997,-0.328360544490379,-0.168613955647019,0.06120132226716,-0.00991640901126097,0.537605463895897,0.10856784315425,0.256564341809232,-0.0474413438033352
"conn185",-1.2767208542305,2.50414682123684,-1.64690140901239,-0.422447923855127,-1.49036363410497,-0.671726072767463,-0.42837214054143,-0.864261178534832,0.206014823173581,1.03095577369984,-0.351054353831587,-0.278633516073267,-0.314772408722721,0.384656313520773,0.155887494015439,0.321923707785108,0.0715362701051009
"conn186",-0.308765402167798,0.0356744221820942,-0.509603925392579,-0.227478457529498,-0.131832725297103,-0.303553614077269,-0.206318995728585,0.245481472230663,0.548572208393555,-0.259786298786621,0.114248745917765,0.0994577550863279,0.0549627082987531,-0.463213173423154,-0.18239321297929,0.360152541744155,-0.121683821640376
"conn187",-0.177265086769226,2.52713156668213,-1.3511322007433,-0.218137958470733,-1.12698640158984,-0.260276254627156,0.164112014168975,-0.997521192881152,0.592056387361027,0.840435888267433,-0.470386093620858,0.0800946486282196,-0.71743431083849,0.617380716034386,0.544350990545121,-0.196883843996304,-0.350279214866022
"conn188",-1.35658987573913,2.37333224472444,-1.29092731623834,-0.692939839707364,-0.872905579765975,-0.354110166663433,-0.0243993613218954,-0.479406370589144,0.689416685328998,1.39094696937109,-0.440899012064776,-0.16594854890076,-0.688498187746022,0.408137553874125,0.319360189886565,-0.173553191563983,0.152774593375687
"conn189",-0.354374278622776,-0.245872535712652,-0.000326148588612534,-0.678542999642206,-0.323773397672527,0.245027219080877,0.261660504927745,0.135175159184577,0.077747596781396,0.178648077923562,-0.495685818698879,-0.013028685141927,0.239560460463344,0.0577164420454626,0.719526970585098,0.166365463003353,-0.238212951791152
"conn191",-1.85887969148393,2.89524376881181,-2.7365453134982,-0.645158207390903,-1.21304566927269,-1.05815253460459,-0.0968545516885472,-0.983135156069802,0.538297760860434,1.83970233663103,-1.16493894013797,0.617662004403217,-1.05796885269973,0.0952434318348269,-0.028527771538827,-0.701699999414934,0.765075836117612
"conn193",-0.80280711482208,1.02151109647577,-0.506254688644825,-0.455471041259272,-0.326903041751339,0.0839865516634832,0.360838983671611,-0.354009313652486,0.424909160544111,0.695315483163663,0.178800717593542,-0.0344231143474217,-0.415816097256104,-0.174532769322858,0.315778748796369,0.544137918740437,0.170250098906242
"conn194",-0.726843235430918,1.12912440080501,-1.5857461125234,-1.11046588364203,-1.19012628892706,-0.555739068598145,0.237787071712392,-0.700003474458488,0.0718938676124319,1.34428846453385,-0.509211781807291,0.215928569661551,-0.407920023070728,0.337597002915092,0.120750800243809,0.16525080411277,0.279695647502993
"conn196",-0.29073106179133,1.65692653319466,-1.15734883968661,-0.0966082008177619,-1.06381945271488,-0.197165935460587,-0.132079010725031,-0.512935130325539,-0.293491807136504,0.458371691783375,0.151133404072816,-0.0805006798153357,-0.127849590197249,0.515972723974412,-0.774302165109582,0.589646864565959,-0.318574768360474
"conn197",0.637730671427245,0.82549939471184,-0.784311980125214,-0.601573277028313,-0.598173258694461,-0.424859361316332,0.422568656504185,-0.48219287808519,0.849156572510067,0.50100204712019,-0.194412404675734,-0.714606934050504,0.133197000164594,0.0915051215655671,0.268778494518996,0.102458411123635,-0.0344915956035796
"conn198",-1.34562677757228,3.32457370241278,-2.83470028002145,-1.00645662775863,-1.53605695467204,-0.455787601156251,-0.180501680420124,-1.84626876142347,0.139366956124599,1.73054182816008,-0.1527956352278,-0.130819925158768,-0.778392727820506,0.557875604109878,0.55272608492149,0.159274758532942,0.00244487482644878
"conn199",-0.666753071213709,0.414616957357086,-0.358059469609779,-0.824381632011835,-0.767667863447178,0.516239529428694,0.0278596228899999,-0.253029766128135,0.0483276135688186,-0.0951916175925419,-0.408932504941748,-0.0416515649455456,0.0413234736142936,0.125204500827257,1.02799411416042,-0.0811924902740805,-0.0906039221536031
"conn200",-0.080627124455337,0.861881230934152,-1.66357327867817,-0.606099329861466,-1.37800374850575,-0.385143453592651,0.140446983201851,-0.673341788858618,0.169284538559124,0.49743273101271,-0.258197233381531,-0.129795263861664,-0.0867078159917129,0.384442838678024,-0.182756634512203,0.090780507338392,0.0585905304530848
"conn201",-2.50945201235961,4.03490708591996,-3.38158525628948,-0.804383814240702,-2.08346068478814,-1.13229372487369,-0.409559425472385,-1.47264841110205,0.0983307695154607,2.47394135548685,-0.182529303105095,-0.366216114463479,-0.328077463743917,0.694599079795896,0.367862507282178,0.0404421832784577,0.215920659522575
"conn202",-0.251896077563115,1.3022588892368,-1.46739381278775,-0.108299604915044,-1.33537133518313,-0.891286593728129,-0.0214721654167823,-1.05371362150319,0.26483427148556,0.321521062147469,-0.515922361870693,0.00640389813632925,-0.357627020392409,0.970910921581501,0.0162823896408451,-0.191149471120939,0.231411086630486
"conn203",-0.721271135037622,0.220908040530579,-0.236243613728192,-0.408089129904875,-0.821088155986057,-0.331373040246447,0.157188002079573,-0.0783147151435194,-0.0719927165022787,0.224800694263325,0.118435877319897,0.324497622588331,-0.36308113237274,0.375822001261197,-0.155126140973956,-0.21807034270785,-0.139229381211831
"conn205",-1.21872607304571,2.02336657867024,-2.61173416346605,-0.0940719991188037,-1.69320439131259,0.0878418348717428,0.482334657538933,-1.40624414863068,-0.318979657347634,1.45234037747721,-0.693833205636507,-0.42120346230224,-0.814676936610277,1.35696354762934,0.248067361750856,0.232955443462004,0.549453180243367
"conn206",0.716736466893906,0.024173229581764,-0.710185700020337,0.118394690367605,-0.765164255315261,0.437660736398385,0.475827215884018,0.250970421786811,0.375789462881209,-0.581978593325671,-0.290809275783844,0.00744066851766112,0.050496368308294,-0.075950535593015,0.474079397310967,0.261851704975104,0.654095431194687
"conn207",0.0384545044977387,-0.622873395786617,-0.462817757845649,-0.690664602024454,-0.773157158281602,0.0668777403064233,-0.168682599102546,-0.345315295809234,0.191880745038634,0.23962200593504,-0.211872845424376,0.262226861282048,-0.0777560741877183,0.316483325194673,0.302334422906432,-0.258569651557774,0.104924059335912
"conn208",-0.596765523543893,1.69779207167434,-1.67903522222921,-0.0223523485229533,-1.11062287079273,-0.361206366183989,0.027892558661215,-0.780465019355206,0.173949769168919,0.530857604511938,0.176591393436118,0.229570810174742,-0.688228112328399,0.298267247230154,0.675140833310285,0.0882497011441976,0.19010225689422
"conn209",0.119312532209915,0.296006101633969,0.00448606206017547,-0.0606818206460084,-0.877638978612632,0.222616914241444,0.164804770161376,-1.04828596557219,-0.113996492592513,-0.0725218175992484,-0.879371498658084,-0.0491728472912731,-0.80381340117472,0.851757155685806,-0.547266971624386,0.398470076268028,-0.404980637630568
"conn211",0.0966347985898885,0.796007875345376,-0.455719977170644,-0.160820055806745,-0.292554277050707,-0.569006401750265,-0.362695375435113,-0.0357460411356012,1.02517674096377,-0.261697961180297,0.160906973695163,0.0549671988681576,-0.0547397480089662,-0.3925090052853,0.511613980941854,0.0582652186397317,-0.292562348252917
